"Código Plan",Plan,Cohorte,Sede,RUN,DV,Nombres,"Apellido Paterno","Apellido Materno","Número de alumno","Periodo Asignatura","Código Asignatura",Asignatura,Convocatoria,Calificación,Nota
HP2,"Magia PLAN 2005",2009-01,Hogwarts,23034711,6,"KARLA FERNANDA",NÚÑEZ,CONCHA,1750,2013-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.3
HP2,"Magia PLAN 2005",2009-01,Hogwarts,9730498,4,"JOSÉ MIGUEL OMAR",NÚÑEZ,VALENZUELA,1929,2013-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.5
HP2,"Magia PLAN 2005",2009-01,Hogwarts,8483996,5,"INGRID YAEL",ORTEGA,ORTEGA,1632,2009-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,CV,
HP2,"Magia PLAN 2005",2009-01,Hogwarts,11476765,2,"BÁRBARA FRANCISCA",RIFFO,NÚÑEZ,1891,2013-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.3
HP2,"Magia PLAN 2005",2009-01,Hogwarts,17410299,2,"CRISTIAN IGNACIO",RIVERA,ARCOS,1671,2013-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SU,4.8
HP2,"Magia PLAN 2005",2009-01,Hogwarts,5922293,8,"RONALD RODRIGO",ROJAS,CASTILLO,1871,2013-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,MB,6
HP2,"Magia PLAN 2005",2009-01,Hogwarts,19987250,9,"CRISS VALENTINA",SÁNCHEZ,ESPINOZA,1915,2013-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,MB,6.2
HP2,"Magia PLAN 2005",2009-01,Hogwarts,14699194,7,"CRISTÓBAL ANDRÉS",SOTO,PAREDES,1741,2013-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.5
HP2,"Magia PLAN 2005",2009-01,Hogwarts,11055218,1,"TAMARA CECILIA",SOTOMAYOR,TAPIA,1817,2012-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.6
HP2,"Magia PLAN 2005",2009-01,Hogwarts,25809143,1,"MARICEL ELIZABETH",TEJEDA,JORQUERA,1805,2013-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MM,1
HP2,"Magia PLAN 2005",2009-01,Hogwarts,9001142,4,"SAMUEL ANTONIO",TORRES,CONCHA,2247,2013-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.3
HP2,"Magia PLAN 2005",2009-01,Hogwarts,18902181,0,"FELIPE ARTURO",TRONCOSO,OLIVARES,1856,2012-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MM,1
HP2,"Magia PLAN 2005",2009-01,Hogwarts,18902181,0,"FELIPE ARTURO",TRONCOSO,OLIVARES,1856,2013-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.3
HP2,"Magia PLAN 2005",2009-01,Hogwarts,13814679,3,"JENNY CAROL",ULLOA,POBLETE,1825,2009-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SU,4.9
HP2,"Magia PLAN 2005",2009-01,Hogwarts,13803402,6,"JAVIER MATÍAS",URBINA,LUNA,1785,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SU,4.6
HP2,"Magia PLAN 2005",2009-01,Hogwarts,11263964,3,"NICOLE FRANCESCA",URZÚA,MORALES,1672,2013-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SO,6.5
HP2,"Magia PLAN 2005",2009-01,Hogwarts,14244585,9,"IGNACIO ANTONIO",VARGAS,OSORIO,1655,2013-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,MB,6.2
HP2,"Magia PLAN 2005",2009-01,Hogwarts,8970830,1,"FRANCO ANDRÉS",YÁÑEZ,VERDEJO,1894,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.5
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,23318058,7,"TOMÁS ANTONIO",ARANCIBIA,MADRID,2663,2015-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MM,1
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,23318058,7,"TOMÁS ANTONIO",ARANCIBIA,MADRID,2663,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,MM,1
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,24262913,3,EDUARDO,ASCENCIO,MÁRQUEZ,1128,2015-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,SU,4.3
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,10693995,7,"CARLA ESTEPHANY",BASAY,IBAR,1110,2013-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,SU,4.8
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,17020604,5,"PATRICIA ALEJANDRA",BELLO,MIÑO,1188,2013-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,SU,4.6
HW2,"Magia NOCTURNA PLAN 2005",2000-01,Hogwarts,24300225,3,"MARISOL SONIA",CABEZAS,"DE LA PARRA",1304,2011-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SU,4.9
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,10752476,3,"YESSENIA JACKELINE",CALLE,SIPAN,1133,2013-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.2
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,25861261,4,"AGHATA ANDREA",CATALÁN,COFRÉ,1045,2012-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,SU,4.8
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,20972635,7,"JONATHAN GERMÁN",CHAMORRO,ALDEA,1095,2013-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,SU,4.8
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,7621046,2,"CLAUDIO ANDRÉS",GODOY,TAMBLEY,1178,2009-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MM,1
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,16271283,8,"FANNY ROSSANA",MORALES,HURTADO,1048,2011-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,MM,1
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,25208727,3,"LEONARDO ALONSO",OJEDA,PINO,1051,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SU,4.8
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,21236097,2,"CATALINA MILLARAY",OSORIO,IBARRA,1112,2015-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MM,1
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,23678178,8,"PRISCILLA ANDREA",ROJAS,BRAVO,1332,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,10953245,1,"RAFAEL FRANCISCO",RUIZ,ESPINOSA,1897,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,SU,4.5
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,16664041,K,"AILEEN ANDREA",SANTELICES,MORAGA,1121,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.2
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,17023227,9,"FABIO SEBASTIÁN",TRUJILLO,URBINA,1129,2013-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,M,2.2
HP2,"Magia PLAN 2005",2009-02,Hogwarts,13850200,6,"CLAUDIO ANDRÉS",TOLEDO,SANDOVAL,1969,2013-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MB,6.2
HP2,"Magia PLAN 2005",2002-01,Hogwarts,7683636,0,"RAMON ESTEBAN",VIDAL,CORTES,1971,2013-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.6
HW2,"Magia NOCTURNA PLAN 2005",2009-02,Hogwarts,17996108,K,"DANIELA NABIHA",BAHAMONDE,CHELECH,1333,2009-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,SU,4.7
HW2,"Magia NOCTURNA PLAN 2005",2006-01,Hogwarts,10228876,2,"CAROLINA PATRICIA",BARRERA,CAJAS,1351,2010-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",MAR,MM,1
HW2,"Magia NOCTURNA PLAN 2005",2006-01,Hogwarts,10228876,2,"CAROLINA PATRICIA",BARRERA,CAJAS,1351,2010-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,I,3.1
HW2,"Magia NOCTURNA PLAN 2005",2006-01,Hogwarts,10228876,2,"CAROLINA PATRICIA",BARRERA,CAJAS,1351,2010-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,MM,1
HW2,"Magia NOCTURNA PLAN 2005",2009-01,Hogwarts,13766787,7,"NICOLLE DAYANE",TRIVIÑO,SALAZAR,1342,2013-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.4
HW2,"Magia NOCTURNA PLAN 2005",2009-02,Hogwarts,16383376,1,"CRISTIAN ANDRÉS",VÁSQUEZ,VÁSQUEZ,1347,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.2
PH1,"Magia Castelobruxo PLAN 2005 (DIURNO)",2010-01,Beauxbaton,11722509,5,"MARÍA VALERIA",CORTÉS,GODOY,705,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SU,4.3
PH1,"Magia Castelobruxo PLAN 2005 (DIURNO)",2010-01,Beauxbaton,17444397,0,"YASMÍN EDITH",MONTES,SÁNCHEZ,1150,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,M,2.5
PH1,"Magia Castelobruxo PLAN 2005 (DIURNO)",2005-01,Beauxbaton,11427157,8,"KARINA ANDREA",RAMÍREZ,VÁSQUEZ,976,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.9
PH1,"Magia Castelobruxo PLAN 2005 (DIURNO)",2010-01,Beauxbaton,15513418,3,"TANYA ANDREA",SALGADO,MONTAÑA,687,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.2
PH1,"Magia Castelobruxo PLAN 2005 (DIURNO)",2010-01,Beauxbaton,18893469,5,"CLAUDIA ANDREA AÍDA",TORO,HERRERA,720,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.7
PH1,"Magia Castelobruxo PLAN 2005 (DIURNO)",2010-01,Beauxbaton,18112305,4,"CONSTANZA BELÉN",VALENZUELA,IBARRA,634,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SU,4.5
PH2,"Magia Castelobruxo PLAN 2005 (NOCTURNA)",2010-01,Beauxbaton,14985743,5,"CARMEN JAVIERA",CÁCERES,MENDIETA,247,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5
PH2,"Magia Castelobruxo PLAN 2005 (NOCTURNA)",2010-01,Beauxbaton,13702312,6,"KARINA ANDREA",ESQUIVEL,BONILLA,197,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,M,2.7
PH2,"Magia Castelobruxo PLAN 2005 (NOCTURNA)",2010-01,Beauxbaton,9729167,3,"ANGELICA BEATRIZ",GARCIA,TORRES,221,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.7
PH2,"Magia Castelobruxo PLAN 2005 (NOCTURNA)",2010-01,Beauxbaton,19383656,8,"MARÍA ESTER",GONZÁLEZ,LEÓN,184,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.5
PH2,"Magia Castelobruxo PLAN 2005 (NOCTURNA)",2010-01,Beauxbaton,20219279,0,"BASTIÁN MAYKOL",VARGAS,MENDOZA,325,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.3
HP2,"Magia PLAN 2005",2010-01,Hogwarts,10441123,7,"PÍA LORETO",ÁLVAREZ,ALBORNOZ,2262,2013-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.2
HP2,"Magia PLAN 2005",2010-01,Hogwarts,4707254,9,"ALEXIS EDUARDO",ASTUDILLO,ESCOBAR,2180,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MB,6.4
HP2,"Magia PLAN 2005",2010-01,Hogwarts,10570571,8,"NICOLE DE LOS ANGELES",BARRAZA,BARRAZA,3091,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MB,6
HP2,"Magia PLAN 2005",2010-01,Hogwarts,18007373,0,"FERNANDO ANTONIO",BARRÍA,ESPINOZA,2110,2015-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5
HP2,"Magia PLAN 2005",2010-01,Hogwarts,9416066,2,"FELIPE ANDRÉS",BARROS,ROJAS,2259,2013-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.3
HP2,"Magia PLAN 2005",2010-01,Hogwarts,12884122,K,"ROBERTO MANUEL ALBERTO",BUXCEL,CONTRERAS,2005,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,MB,6.2
HP2,"Magia PLAN 2005",2010-01,Hogwarts,23787943,7,"FRANCISCO JAVIER",CABELLO,PARDO,2212,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,SU,4.9
HP2,"Magia PLAN 2005",2010-01,Hogwarts,5652746,8,"ADRIÁN JOSUE",CIFUENTES,SANTIBÁÑEZ,2137,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5
HP2,"Magia PLAN 2005",2010-01,Hogwarts,17679598,5,"ROMÁN ANTONIO",CISTERNAS,ROMERO,2003,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.3
HP2,"Magia PLAN 2005",2010-01,Hogwarts,17399333,0,"VICTORIA MELIZA",FREDES,SANTI,2054,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.1
HP2,"Magia PLAN 2005",2010-01,Hogwarts,15647303,6,"SANDY JAZMÍN","GARCÍA DE LA HUERTA",ESPINOZA,2055,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.2
HP2,"Magia PLAN 2005",2010-01,Hogwarts,23246544,8,"CAROLINA ANDREA",GÓMEZ,CARMONA,2053,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MB,6
HP2,"Magia PLAN 2005",2010-01,Hogwarts,23591268,8,"DANIELA MARGARITA",HUITRAIÑAN,CASTILLO,2109,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.6
HP2,"Magia PLAN 2005",2010-01,Hogwarts,18291037,7,"EMILIO JOSÉ",LAGOS,VÁSQUEZ,2087,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MB,6.2
HP2,"Magia PLAN 2005",2010-01,Hogwarts,12018342,K,"JAVIER IGNACIO",LARA,GARCÍA,2019,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SU,4.5
HP2,"Magia PLAN 2005",2010-01,Hogwarts,19610971,0,"PAULINA ANDREA",MORALES,MATURANA,2014,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.5
HP2,"Magia PLAN 2005",2010-01,Hogwarts,12226793,K,"CAMILA ANDREA",ORTIZ,CAROCA,2066,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SO,6.7
HP2,"Magia PLAN 2005",2010-01,Hogwarts,21023996,8,"MAURICIO ORLANDO",PÉREZ,GONZÁLEZ,2175,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MB,6.2
HP2,"Magia PLAN 2005",2010-01,Hogwarts,5826903,6,"VÍCTOR MANUEL",RAMÍREZ,MENESES,2086,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,MB,6.3
HP2,"Magia PLAN 2005",2010-01,Hogwarts,8007757,4,"CAMILA IGNACIA",RETAMAL,VARGAS,2111,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MB,6.2
HP2,"Magia PLAN 2005",2010-01,Hogwarts,15037276,0,"YOSELIN ANDREA",RODRÍGUEZ,ORTEGA,2130,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MB,6.2
HP2,"Magia PLAN 2005",2010-01,Hogwarts,6303287,2,"OSCAR JAVIER",ROMERO,CIGARROA,2193,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.5
HP2,"Magia PLAN 2005",2010-01,Hogwarts,10568199,7,"NAZIR SEBASTIÁN",SALUM,MEZA,2009,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MB,6.2
HP2,"Magia PLAN 2005",2010-01,Hogwarts,4631577,0,"JOSÉ TOMÁS",TAGLE,URBINA,2161,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,M,2.9
HP2,"Magia PLAN 2005",2010-01,Hogwarts,5660206,2,"DIEGO IGNACIO",TOLEDO,GONZÁLEZ,2234,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MB,6
HP2,"Magia PLAN 2005",2010-01,Hogwarts,20220270,4,"MARÍA FRANCISCA",TRONCOSO,GUZMÁN,2168,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SU,4.8
HP2,"Magia PLAN 2005",2010-01,Hogwarts,4708718,7,"NÉSTOR FABÍAN",URRUTIA,HORMAZÁBAL,2219,2013-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.2
HP2,"Magia PLAN 2005",2010-01,Hogwarts,13813798,9,"GONZALO ERNESTO",VALENZUELA,D'ANGELO,2155,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.7
HP2,"Magia PLAN 2005",2010-01,Hogwarts,12681148,7,"DIEGO ALEJANDRO",VÁSQUEZ,BRAVO,2022,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SU,4.7
HP2,"Magia PLAN 2005",2010-01,Hogwarts,6139860,3,"TANIA SOLEDAD",VIDAL,MALDONADO,1978,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.9
HP2,"Magia PLAN 2005",2010-01,Hogwarts,12205068,5,"RICARDO IVES",VILLANUEVA,ROMÁN,2205,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.2
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,8364268,2,"HÉCTOR ALEJANDRO",ARRIZAGA,NORAMBUENA,1454,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.3
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,23643219,0,"GABRIEL ANDRÉS",BONVALLET,ACUÑA,2492,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SO,6.7
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,10452582,3,"GONZALO ENRIQUE",BUSTOS,SÁNCHEZ,1608,2011-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",MAR,I,3
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,10452582,3,"GONZALO ENRIQUE",BUSTOS,SÁNCHEZ,1608,2011-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,I,3
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,5846095,2,"DANIELA ALEJANDRA",CASTRO,SANTANDER,1446,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.7
HW2,"Magia NOCTURNA PLAN 2005",2007-01,Hogwarts,19690167,2,ERNESTO,CRUZ,URBINA,1520,2012-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,SU,4.3
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,7857576,4,"PATRICK ROBERT",DIAMOND,MENDOZA,2494,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SO,6.6
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,15934061,1,"SHAMIRA GIORGINA",GARCÍA,CORTEZ,1523,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,SU,4.8
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,11837751,7,"ROMINA ALEJANDRA",IBACETA,GODOY,1535,2015-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,SU,4.8
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,17936009,4,"JOSSELINE ELENA",MATAMALA,REYES,1381,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.5
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,19094241,9,"VALENTINA ALEJANDRA",MEZA,ACEVEDO,1458,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.3
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,25300025,8,"MAURICIO ANDRÉS",PALOMINOS,VARGAS,1496,2015-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,21023996,8,"MAURICIO ORLANDO",PÉREZ,GONZÁLEZ,2665,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,MB,6.2
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,4364038,0,"PAULA GISELA",PÉREZ,GONZÁLEZ,1540,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SU,4.5
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,5350265,8,"ARIEL ANDRÉS",PINO,ACOSTA,1495,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.1
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,6453201,1,"GONZALO ANTONIO",REYES,JARA,1578,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,SU,4.8
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,8054105,7,"GLEN ALEJANDRO",RIFFO,ALEGRÍA,1516,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,5514607,7,"DANIEL ALEJANDRO",RIVERA,ARANEDA,1395,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,4967074,4,"SEBASTIAN ANTONIO",ROUANET,REINOSO,1526,2010-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,24264401,7,"JOSE PATRICIO",SEGOVIA,OJEDA,1502,2010-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,CV,
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,5447177,6,"VANNIA GISELLE",TOLEDO,CAMPOS,1481,2014-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,SU,4.7
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,24685965,5,"NATALIA ROMINA",TORRES,DUARTE,1473,2014-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.5
HW2,"Magia NOCTURNA PLAN 2005",2010-01,Hogwarts,4661239,1,"JAIME ALFONSO",VARGAS,BATLLE,1367,2015-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.5
HP2,"Magia PLAN 2005",2010-02,Hogwarts,14064802,9,"CLAUDIA ANGÉLICA DEL CARMEN",AYALA,PAJARITO,2274,2010-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5.5
HW2,"Magia NOCTURNA PLAN 2005",2010-02,Hogwarts,21036218,3,"CRISTIAN BENJAMIN",CARTAGENA,CIFUENTES,1631,2010-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2010-02,Hogwarts,10465735,3,"WALDO IGNACIO",FLORES,ANDERSON,1646,2011-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,CV,
HW2,"Magia NOCTURNA PLAN 2005",2010-02,Hogwarts,9238214,1,"OSCAR ANTONIO",VÁSQUEZ,ENCINA,2093,2015-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,B,5
PH1,"Magia Castelobruxo PLAN 2005 (DIURNO)",2011-01,Beauxbaton,12443273,K,"CAMILA EPIFANIA",NAREA,ASTETE,742,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5
PH1,"Magia Castelobruxo PLAN 2005 (DIURNO)",2011-01,Beauxbaton,23774640,K,"CATHERINE MICHELLE",VARAS,TORO,765,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.4
PH1,"Magia Castelobruxo PLAN 2005 (DIURNO)",2011-01,Beauxbaton,8209441,5,"NATALIA FRANCISCA",ZAMBRA,ADAROS,806,2015-01,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",JUL,B,5.1
HP2,"Magia PLAN 2005",2011-01,Hogwarts,18062248,9,"FELIPE FERNANDO",CÁCERES,CARREÑO,2286,2015-02,GH13874,"""ELECTIVO AREA: Guía de la transformación"," nivel superior""",DIC,SU,4.5
